fixture_id,seed_id,mutation_chain_id,depth,chain_depth,mutation_node_sequence,final_theory_hash,perturbation_class,label,ground_truth_label,repairable,source,split,verifier_status,verifier_config_hash,pair_origin,orbit_id_a,orbit_id_b,generation_depth_a,generation_depth_b,pair_generation_depth_max,pair_generation_depth_delta,pair_swapped,failed_obligation_names,failed_obligation_categories,n_gauge_nodes,n_fields,n_superpotential_terms,max_superpotential_monomial_length,n_r_charge_bearing_fields,input_token_estimate,theory_a_path,theory_b_path
dp0_toric_N3_d2_node2_rank_perturb_03,2585055002,dp0_toric:s616497653:d2:nodes[2-0]:d064ea8add42,2,2,2-0,d064ea8add42af33e62fab798b33986331d1e2b924ac4218c8d29ce868b878af,rank_perturb,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,3,24,21,3,24,1097,theories/dp0_toric_N3_d2_node2_rank_perturb_03.A.json,theories/dp0_toric_N3_d2_node2_rank_perturb_03.B.json
dp0_toric_N4_d2_node0_positive_00,970431720,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,positive,CERTIFIED,dual,0,dp0_toric,dev,CERTIFIED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,,,3,24,21,3,24,1097,theories/dp0_toric_N4_d2_node0_positive_00.A.json,theories/dp0_toric_N4_d2_node0_positive_00.B.json
dp0_toric_N4_d2_node0_drop_w_term_00,298358610,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,drop_w_term,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,3,24,20,3,24,1081,theories/dp0_toric_N4_d2_node0_drop_w_term_00.A.json,theories/dp0_toric_N4_d2_node0_drop_w_term_00.B.json
dp0_toric_N4_d2_node0_drop_w_term_01,3460902011,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,drop_w_term,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,3,24,20,3,24,1081,theories/dp0_toric_N4_d2_node0_drop_w_term_01.A.json,theories/dp0_toric_N4_d2_node0_drop_w_term_01.B.json
dp0_toric_N4_d2_node0_drop_w_term_02,1836015277,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,drop_w_term,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,3,24,20,3,24,1080,theories/dp0_toric_N4_d2_node0_drop_w_term_02.A.json,theories/dp0_toric_N4_d2_node0_drop_w_term_02.B.json
dp0_toric_N4_d2_node0_drop_w_term_03,1069593199,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,drop_w_term,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,3,24,20,3,24,1080,theories/dp0_toric_N4_d2_node0_drop_w_term_03.A.json,theories/dp0_toric_N4_d2_node0_drop_w_term_03.B.json
dp0_toric_N4_d2_node0_flip_w_sign_01,2971846126,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,flip_w_sign,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,3,24,21,3,24,1097,theories/dp0_toric_N4_d2_node0_flip_w_sign_01.A.json,theories/dp0_toric_N4_d2_node0_flip_w_sign_01.B.json
dp0_toric_N4_d2_node0_flip_w_sign_03,658312226,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,flip_w_sign,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,3,24,21,3,24,1097,theories/dp0_toric_N4_d2_node0_flip_w_sign_03.A.json,theories/dp0_toric_N4_d2_node0_flip_w_sign_03.B.json
dp0_toric_N4_d2_node0_r_charge_perturb_00,2950207572,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,r_charge_perturb,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,3,24,21,3,24,1097,theories/dp0_toric_N4_d2_node0_r_charge_perturb_00.A.json,theories/dp0_toric_N4_d2_node0_r_charge_perturb_00.B.json
dp0_toric_N4_d2_node0_r_charge_perturb_01,4034069357,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,r_charge_perturb,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,3,24,21,3,24,1096,theories/dp0_toric_N4_d2_node0_r_charge_perturb_01.A.json,theories/dp0_toric_N4_d2_node0_r_charge_perturb_01.B.json
dp0_toric_N4_d2_node0_r_charge_perturb_02,365749015,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,r_charge_perturb,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,3,24,21,3,24,1097,theories/dp0_toric_N4_d2_node0_r_charge_perturb_02.A.json,theories/dp0_toric_N4_d2_node0_r_charge_perturb_02.B.json
dp0_toric_N4_d2_node0_r_charge_perturb_03,4161635021,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,r_charge_perturb,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,3,24,21,3,24,1096,theories/dp0_toric_N4_d2_node0_r_charge_perturb_03.A.json,theories/dp0_toric_N4_d2_node0_r_charge_perturb_03.B.json
dp0_toric_N4_d2_node0_rank_perturb_00,2643986306,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,rank_perturb,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,3,24,21,3,24,1097,theories/dp0_toric_N4_d2_node0_rank_perturb_00.A.json,theories/dp0_toric_N4_d2_node0_rank_perturb_00.B.json
dp0_toric_N4_d2_node0_rank_perturb_01,771511687,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,rank_perturb,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,3,24,21,3,24,1097,theories/dp0_toric_N4_d2_node0_rank_perturb_01.A.json,theories/dp0_toric_N4_d2_node0_rank_perturb_01.B.json
dp0_toric_N4_d2_node0_rank_perturb_02,3778101592,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,rank_perturb,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,3,24,21,3,24,1097,theories/dp0_toric_N4_d2_node0_rank_perturb_02.A.json,theories/dp0_toric_N4_d2_node0_rank_perturb_02.B.json
dp0_toric_N4_d2_node0_rank_perturb_03,3675476575,dp0_toric:s1541094930:d2:nodes[0-1]:10da02ae7e72,2,2,0-1,10da02ae7e7290dd2bb8ad8e846c07f69317e1301f46a374df30265b5fef8caa,rank_perturb,FAILED,not_dual,1,dp0_toric,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,3,24,21,3,24,1097,theories/dp0_toric_N4_d2_node0_rank_perturb_03.A.json,theories/dp0_toric_N4_d2_node0_rank_perturb_03.B.json
f0_phase_ii_N3_d2_node0_positive_00,364681360,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,positive,CERTIFIED,dual,0,f0_phase_ii,dev,CERTIFIED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,,,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node0_positive_00.A.json,theories/f0_phase_ii_N3_d2_node0_positive_00.B.json
f0_phase_ii_N3_d2_node0_drop_w_term_00,840649218,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,drop_w_term,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,60,55,3,60,2359,theories/f0_phase_ii_N3_d2_node0_drop_w_term_00.A.json,theories/f0_phase_ii_N3_d2_node0_drop_w_term_00.B.json
f0_phase_ii_N3_d2_node0_drop_w_term_01,1744068235,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,drop_w_term,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,60,55,3,60,2359,theories/f0_phase_ii_N3_d2_node0_drop_w_term_01.A.json,theories/f0_phase_ii_N3_d2_node0_drop_w_term_01.B.json
f0_phase_ii_N3_d2_node0_drop_w_term_02,421358875,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,drop_w_term,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,60,55,3,60,2359,theories/f0_phase_ii_N3_d2_node0_drop_w_term_02.A.json,theories/f0_phase_ii_N3_d2_node0_drop_w_term_02.B.json
f0_phase_ii_N3_d2_node0_drop_w_term_03,3389613946,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,drop_w_term,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,60,55,3,60,2359,theories/f0_phase_ii_N3_d2_node0_drop_w_term_03.A.json,theories/f0_phase_ii_N3_d2_node0_drop_w_term_03.B.json
f0_phase_ii_N3_d2_node0_flip_w_sign_01,3199182521,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,flip_w_sign,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node0_flip_w_sign_01.A.json,theories/f0_phase_ii_N3_d2_node0_flip_w_sign_01.B.json
f0_phase_ii_N3_d2_node0_flip_w_sign_02,3372839072,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,flip_w_sign,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node0_flip_w_sign_02.A.json,theories/f0_phase_ii_N3_d2_node0_flip_w_sign_02.B.json
f0_phase_ii_N3_d2_node0_r_charge_perturb_00,3147168449,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,r_charge_perturb,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node0_r_charge_perturb_00.A.json,theories/f0_phase_ii_N3_d2_node0_r_charge_perturb_00.B.json
f0_phase_ii_N3_d2_node0_r_charge_perturb_01,3316550409,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,r_charge_perturb,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node0_r_charge_perturb_01.A.json,theories/f0_phase_ii_N3_d2_node0_r_charge_perturb_01.B.json
f0_phase_ii_N3_d2_node0_r_charge_perturb_02,1246324158,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,r_charge_perturb,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,60,56,3,60,2376,theories/f0_phase_ii_N3_d2_node0_r_charge_perturb_02.A.json,theories/f0_phase_ii_N3_d2_node0_r_charge_perturb_02.B.json
f0_phase_ii_N3_d2_node0_r_charge_perturb_03,3880834471,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,r_charge_perturb,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node0_r_charge_perturb_03.A.json,theories/f0_phase_ii_N3_d2_node0_r_charge_perturb_03.B.json
f0_phase_ii_N3_d2_node0_rank_perturb_00,1440677128,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,rank_perturb,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node0_rank_perturb_00.A.json,theories/f0_phase_ii_N3_d2_node0_rank_perturb_00.B.json
f0_phase_ii_N3_d2_node0_rank_perturb_01,2539448462,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,rank_perturb,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node0_rank_perturb_01.A.json,theories/f0_phase_ii_N3_d2_node0_rank_perturb_01.B.json
f0_phase_ii_N3_d2_node0_rank_perturb_02,888633146,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,rank_perturb,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node0_rank_perturb_02.A.json,theories/f0_phase_ii_N3_d2_node0_rank_perturb_02.B.json
f0_phase_ii_N3_d2_node0_rank_perturb_03,1549101374,f0_phase_ii:s3095477780:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,rank_perturb,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node0_rank_perturb_03.A.json,theories/f0_phase_ii_N3_d2_node0_rank_perturb_03.B.json
f0_phase_ii_N3_d2_node2_drop_w_term_00,318157635,f0_phase_ii:s1305411062:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,drop_w_term,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,60,55,3,60,2359,theories/f0_phase_ii_N3_d2_node2_drop_w_term_00.A.json,theories/f0_phase_ii_N3_d2_node2_drop_w_term_00.B.json
f0_phase_ii_N3_d2_node2_drop_w_term_01,3262620611,f0_phase_ii:s1305411062:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,drop_w_term,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,60,55,3,60,2359,theories/f0_phase_ii_N3_d2_node2_drop_w_term_01.A.json,theories/f0_phase_ii_N3_d2_node2_drop_w_term_01.B.json
f0_phase_ii_N3_d2_node2_drop_w_term_02,3441064228,f0_phase_ii:s1305411062:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,drop_w_term,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,60,55,3,60,2359,theories/f0_phase_ii_N3_d2_node2_drop_w_term_02.A.json,theories/f0_phase_ii_N3_d2_node2_drop_w_term_02.B.json
f0_phase_ii_N3_d2_node2_drop_w_term_03,3960486959,f0_phase_ii:s1305411062:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,drop_w_term,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,60,55,3,60,2359,theories/f0_phase_ii_N3_d2_node2_drop_w_term_03.A.json,theories/f0_phase_ii_N3_d2_node2_drop_w_term_03.B.json
f0_phase_ii_N3_d2_node2_flip_w_sign_01,1118668496,f0_phase_ii:s1305411062:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,flip_w_sign,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node2_flip_w_sign_01.A.json,theories/f0_phase_ii_N3_d2_node2_flip_w_sign_01.B.json
f0_phase_ii_N3_d2_node2_r_charge_perturb_01,2458716382,f0_phase_ii:s1305411062:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,r_charge_perturb,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,60,56,3,60,2376,theories/f0_phase_ii_N3_d2_node2_r_charge_perturb_01.A.json,theories/f0_phase_ii_N3_d2_node2_r_charge_perturb_01.B.json
f0_phase_ii_N3_d2_node2_r_charge_perturb_02,3832739270,f0_phase_ii:s1305411062:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,r_charge_perturb,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node2_r_charge_perturb_02.A.json,theories/f0_phase_ii_N3_d2_node2_r_charge_perturb_02.B.json
f0_phase_ii_N3_d2_node2_r_charge_perturb_03,1959883213,f0_phase_ii:s1305411062:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,r_charge_perturb,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node2_r_charge_perturb_03.A.json,theories/f0_phase_ii_N3_d2_node2_r_charge_perturb_03.B.json
f0_phase_ii_N3_d2_node2_rank_perturb_00,3893042743,f0_phase_ii:s1305411062:d2:nodes[2-0]:fd45c3818577,2,2,2-0,fd45c381857710fe049996c8e1bb97d1f149eb14f2f2f280eacf49fcc56461ef,rank_perturb,FAILED,not_dual,1,f0_phase_ii,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,4,60,56,3,60,2375,theories/f0_phase_ii_N3_d2_node2_rank_perturb_00.A.json,theories/f0_phase_ii_N3_d2_node2_rank_perturb_00.B.json
dp1_N2_d2_node0_positive_00,978534752,dp1:s1876893717:d2:nodes[2-0]:76d8998f0b89,2,2,2-0,76d8998f0b8929f7a260586d36605c82b25cf0e6051a05c2ffee819bdf2a8ba9,positive,CERTIFIED,dual,0,dp1,dev,CERTIFIED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,,,4,13,9,4,13,742,theories/dp1_N2_d2_node0_positive_00.A.json,theories/dp1_N2_d2_node0_positive_00.B.json
